sample_index,publication_id,reference_id,match_status,match_score,matched_source,matched_title,matched_author,matched_year,matched_publisher,matched_isbn,matched_url,raw_context
8861,1270381,20973918,strong,1.0,openlibrary,Nâzım Hikmet ve geleneksel Türk yazını,Nedim Gürsel,1992,,,https://openlibrary.org/works/OL2069261W,"Gürsel, N. (1992). Nâzım Hikmet ve Geleneksel Türk Yazını. İstanbul: Adam Yayınları."
8866,1296102,22182101,no_match,0.0,,,,,,,,"Mustafa Satı Bey. Fenn-i Terbiye. ed. Mustafa Gündüz. Ankara: Otorite Yayınları, 2012."
8896,1274066,21318985,no_match,0.0,,,,,,,,"BENNET, Christopher, Yugoslavia’s Bloody Collapse: Causes, Course and Consequences, New York University Press, New York 1997."
8897,1274066,21318986,no_match,0.0,,,,,,,,"BIEBER, Florian, BRENTIN, Dario, Social movements in the Balkans: Rebellion and protest from Maribor to Taksim, Fan protest and activism: Football from below in South-Eastern Europe, Routledge, London 2021."
8906,1244775,19858149,no_match,0.0,,,,,,,,"Güler, Nurdane. Mukâtil Tefsirinde Tevhid. Ankara: Grafiker Yayınları, 2022."
8908,1207469,18220086,no_match,0.0,,,,,,,,"Kafesoğlu, İbrahim. 1994. Türk Millî Kültürü. 11. bs. İstanbul: Boğaziçi Yayınları."
8922,1330655,23837814,no_match,0.0,,,,,,,,"Haugen, E. (1953). The norwegian langauge in America: A sudy in bilingual behavior. Philadelphia: Penn., University of Pennsylvania Press."
8950,1292647,22043134,no_match,0.0,,,,,,,,"Müslim b. Haccâc en-Nîsâbûrî. Sahîhu Müslim. thk. Muhammed Fuâd Abdülbâkî. 5 Cilt. Beyrut: Dâru İhyâ’i’t-Türâsi’l-‘Arabî, ts."
8952,1245168,19876035,no_match,0.0,,,,,,,,"Dönmez, İbrahim Kâfi. “Farz”. Türkiye Diyanet Vakfı İslam Ansiklopedisi. 12/184. İstanbul: TDV Yayınları, 1995."
8953,1245168,19876037,no_match,0.0,,,,,,,,"Duman, Soner. “Modern Dönemde Şâfiî Algısı”. Gelenekselci ve Modernist Paradigmalar Kıs-kacında İmam Şâfiî. ed. Mehmet Mahfuz Söylemez. 25-62. Ankara: Araştırma Yayınları, 2014."
8954,1245168,19876056,strong,0.722,openlibrary,Sünni Düsüncenin Tesekkülü; Din - Yorum - Dindarlik,Christopher Melchert,2018,,,https://openlibrary.org/works/OL26274365W,"Melchert, Christopher. Sünnî Düşüncenin Teşekkülü. drl. ve çev. Ali Hakan Çavuşoğlu. İstanbul: Klasik Yayınları, 2018."
8962,1187325,17213018,no_match,0.0,,,,,,,,"Basuğay, B. (2021).Yemen Eyyûbîleri Tûranşâh ve Tuğtegin Dönemleri, Ankara: İlâhiyât Yayınları."
8995,1270760,20963035,no_match,0.0,,,,,,,,"Vural, H., Eşiyok, D., & Duman, İ. (2000). Kültür sebzeleri. Ege Üniversitesi Basımevi. (In Turkish)"
9003,1305357,22584250,no_match,0.0,,,,,,,,"Dönmez, İbrahim Kâfi. “İcmâ”. Türkiye Diyanet Vakfı İslâm Ansiklopedisi. 21/417-431. İstanbul: TDV Yayınları, 2000."
9034,1335702,24050503,no_match,0.0,,,,,,,,"Gürsel, İbrahim Etem (1977), Kürtçülük Gerçeği, Ankara: Kömen Yayınları."
9048,1304064,22536973,no_match,0.0,,,,,,,,"Nakajima, S. (1988). Introduction to total productive maintenance (TPM), Productivity Press, Portland, OR"
9071,1237991,22682403,no_match,0.0,,,,,,,,"Gürkan, S. L. (2008). Yahudilik, İSAM Yayınları. İstanbul."
9082,1336549,24083127,no_match,0.0,,,,,,,,"Karasar, N. (2018). Bilimsel araştırma yöntemleri. Ankara: Nobel Yayın Dağıtım."
9091,1240886,19711054,no_match,0.0,,,,,,,,"Marcus, Laura R. ve Marianne T. Marcus. “Occupational Folklore.” The Emer-gence Of Folklore in Everyday Life: A Fieldguide and Sourcebook. Trickster Press, 1990. pp. 121-132."
9101,1332140,23909009,no_match,0.0,,,,,,,,"Ataman, A. (2009). Gelisim ve ogrenme. Gunduz Education and Pub- lishing."
9124,1217532,19038842,no_match,0.0,,,,,,,,"Gutas, Dimitri. “Ibn Sīnā’s Sect and Birthplace Issue”. Avicenna’s Legacy. ed. M. Cüneyt Kaya. 13-29. İstanbul: Klasik Yayınları, 2010."
9125,1264941,20844627,no_match,0.0,,,,,,,,"Kalaycı, Ş. (2010). SPSS uygulamalı çok değişkenli istatistik teknikleri. Ankara, Turkey: Asil Yayın Dağıtım."
9154,1277377,21271668,no_match,0.0,,,,,,,,"1. Yılmaz T. Aile sağlığı. In: Tulchnsky T, Varavikova E. (Editörler). Yeni Halk Sağlığı. 3rd Edition, Ankara: Palme Yayınevi; 2018: 311-354."
9165,1183148,17027821,no_match,0.0,,,,,,,,"Azîmî, Ebû Abdullah Muhammed b. er-Re’îs Ebû’l-Hasan Ali b. Muhammed b. Ahmed b. Nizâr et-Tenûhî el-Halebî (556/1061?), Târîhü’l-Azîmî, (nşr. Ali Sevim), Türk Tarih Kurumu Yayınları, Ankara 20062; Azîmî Tarihi: Selçuklular Dönemiyle İlgili Bölümler, (H. 430-538 = 1038/39-1143/44),( trc. Ali Sevim), Türk Tarih Kurumu Yayınları, Ankara 20062; “La Chronique Abrégée d’al-’Azīmī”, (nşr. Claude Cahen), Journal Asiatique, Recueil Trimestriel de Mémoires et de Notices Relatifs aux Études Orientales, CCXXX (230), Paris MDCCCCXXXVIII (1938), s. 353-448."
9166,1183148,17027848,possible,0.739,openlibrary,Gümüşhane Bölgesi'nin tarih ve arkeoloji araştırmaları,Süleyman Çiğdem,2008,,,https://openlibrary.org/works/OL16295583W,"Çiğdem, Süleyman, Eski Çağ’dan Orta Çağ’a Gümüşhane, Gümüşhane Valiliği Yayınları, Gümüşhane 2012. Çiğdem, Süleyman, Gümüşhane Bölgesinin Tarih ve Arkeoloji Araştırmaları, Gümüşhane Valiliği Yayınları, Erzurum 2008."
9167,1183148,17027898,no_match,0.0,,,,,,,,"Kesik, Muharrem, Selçukluların Haçlılarla İmtihanı, Timaş Yayınları, İstanbul 2018."
9174,1324289,23567607,no_match,0.0,,,,,,,,"Çakır, V., & Çakır , V. (2010). Televizyon Bağımlılığı . Literatürk Yayınları."
9214,1380234,25772244,strong,0.972,crossref_book,Fundamentals of Educational Research,"Anderson Garry, Arsenault Nancy",2005,Routledge,9781135708214,https://doi.org/10.4324/9780203978221,"Anderson, G. & Arsenault, N. (1998). Fundamentals uf educational research. Routledge."
9223,1373448,26719754,no_match,0.0,,,,,,,,"Harris, T. A. (2022) Ben Ok’im-Sen Ok’sin (21. Baskı). Okuyan Us Yayıncılık."
9234,1346823,24478800,no_match,0.0,,,,,,,,"Kahraman, S. A. (2010a). Günümüz Türkçesiyle Evliyâ Çelebi seyahatnâmesi: Akkirman- Belgrad - Gelibolu - Manastır - Özü - Saraybosna - Slovenya - Tokat – Üsküp. C. 5/1, İstanbul: Yapı Kredi Yayınları."
9249,1251405,20140064,strong,0.966,openlibrary,Edebiyat lügati,Tahir Olgun,1936,,,https://openlibrary.org/works/OL2613165W,"Olgun, Tahirü’l-Mevlevî. Edebiyât Lügatı. İstanbul: Enderun Kitabevi, 1973."
9267,1347806,24520649,no_match,0.0,,,,,,,,"İbnü’l-Arabî, Muhyiddin. Fusûsü’l-hikem. Kahire: Dâru’l İhyai’l Kutubi’l Arabî, 1. Basım, 1946."
9280,1338379,24978063,strong,0.845,openlibrary,English verb classes and alternations,Beth Levin,1993,,,https://openlibrary.org/works/OL3481235W,"Levin, B. 1993. Verb Classes and Alternations. Chicago: Chicago University Press."
9282,1218732,18722286,no_match,0.0,,,,,,,,"İzmirli, İsmail Hakkı. Müslüman Türk Hukuku ve Dini. İstanbul: Akşam Matbaası, 1936."
9294,1216087,18624524,no_match,0.0,,,,,,,,"Tümer, G. (1994). Din. TDV İslam Ansiklopedisi, 9, Türk Dil Kurumu Yayınları, Ankara."
9295,1208640,18408361,no_match,0.0,,,,,,,,"BURSEVÎ, İsmâ‘îl Hakkı. Rûhu’l-beyân fî tefsîri’l-Kur’ân. 10 Cilt. Beyrût: Dâru İhyâi’t-Türâsi’l-‘Arâbî, ts."
9298,1270149,20935714,no_match,0.0,,,,,,,,"Boztepe, S., Aytekin, İ., Zülkadir, U., 2015. Süt Sığırcılığı. Selçuk Üniversitesi Basımevi, Konya."
9302,1195595,17669582,no_match,0.0,,,,,,,,"Karaçalı, İ., (2002). Meyve ve sebze değerlendirme. Ege Üniversitesi Ziraat Fakültesi Yayınları 19, Ofset Basımevi."
9310,1230905,20174235,no_match,0.0,,,,,,,,"Emecen. Feridun M., Yavuz Sultan Selim, İstanbul: Yitik Hazine Yayınları, 2011."
9311,1239386,19651179,no_match,0.0,,,,,,,,"Faroqhi, Suraiya, (2013), Anadolu'da Bektaşilik. (Çev. Işıl Karaelmas Erdem), İstanbul: Alfa Yayınları."
9328,1310966,22798164,no_match,0.0,,,,,,,,"Bulut, Ö.B. & T. Yılmaz (2022), “Belirsizlik Ortamında Sıcak Para Hareketlerinin Ampirik Analizi: Toda-Yamamoto Nedensellik Testi”, içinde: Ş. Karabulut (ed.), Ekonomi ve Finans Alanındaki Uygulamaların Ampirik Sonuçları (353-365), Bursa: Ekin Yayınevi."
9360,1180760,16904870,no_match,0.0,,,,,,,,"Wakefield, Robert I. 2009. “Uluslararası Halkla İlişkiler Teorisi, İnternet ve Aktivizm: Kişisel Bir Düşünce.” Halkla İlişkiler Üzerine: Disiplinlerarası Bir Alanın Yönelimleri, derleyenler Fatih Keskin ve B. Pınar Özdemir, 89-115. Ankara: Dipnot Yayınları."
9365,1306786,22630987,no_match,0.0,,,,,,,,"Hemezânî, Ebü’l-Alâ Hasan b. Ahmed. et-Temhîd fî ma’rifeti’t-tecvîd. thk. Gânim Kaddûri el-Hamed. Amman: Dâru Ammâr, 2000."
9372,1313430,22950641,no_match,0.0,,,,,,,,"Sarıcaoğlu, F. (2008). Rûznâme. İçinde Türkiye Diyanet Vakfı İslâm ansiklopedisi (C. 35, ss. 278–281). TDV Yayınları."
9377,1312465,22888893,no_match,0.0,,,,,,,,"Kartal, N. Z. (2023). Halkla ilişkiler kavramlarına giriş. Literatürk Yayınevi."
9388,1296209,22188423,no_match,0.0,,,,,,,,"Kumar K, Sanayi Sonrası Toplumdan Post-Modern Topluma (Mehmet Küçük, 4.bs, Dost Kitabevi Yayınları 2013)."
9408,1179846,16860172,no_match,0.0,,,,,,,,"Merriam, S. B. (2018). Nitel araştırma desen ve uygulama için bir rehber. Anı Yayıncılık."
9437,1333322,23958838,no_match,0.0,,,,,,,,"Panovski, E. (2017). Perspebiif-simgesel bir biçim. (Yeşim Tükel Kılıç, Çev.). Metis Yayınları. google scholar"
9442,1229855,19228419,no_match,0.0,,,,,,,,"Çevik, B. S. (2014). Uluslararası halkla ilişkilerde insanî yardımlar: Kamu diplomasisi boyutu. Stratejik Düşünce Enstitüsü Yayınları."
9452,1236064,19586081,no_match,0.0,,,,,,,,"Şanizade, Bedayiu’s-sukuk (Sakk-i Şanizade), Camiu envari’s-sukuk ve lamiu’z-ziyai li zevi’ş-şukuk (Sakk-i Cedid) Hamişinde, Matbaa-i Ahmed Kamil, İstanbul, 1329."
9456,1232436,19985774,strong,1.0,openlibrary,A Philosophy of Boredom,Lars Svendsen,2005,,,https://openlibrary.org/works/OL7256801W,"Svendsen, L. (2005). A philosophy of boredom. Reaktion Books Ltd."
9459,1213766,18857413,no_match,0.0,,,,,,,,"Evren, S. (2022). Günümüzde sanat ve deneyim. Hayalperest Yayınevi."
9470,1211968,18658577,no_match,0.0,,,,,,,,Şeyhülislam Ebussuûd Efendi. 2013. “Ma’rûzât”. Haz. Behlül Düzenli. İstanbul: Klasik Yayınları
9484,1287723,21840852,no_match,0.0,,,,,,,,"18. Bora, A. (2009). Rüyası ömrümüzün çünkü eşyaya siner. A. Alkan (Ed) içinde, Cins Cins Mekan (s.63-75), Varlık Yayınları."
9488,1265667,20730621,no_match,0.0,,,,,,,,"Armaoğlu, F. (1975). Siyasi tarih I: 1789-1960. Ankara Üniversitesi Siyasal Bilgiler Fakültesi Yayınları."
9521,1318855,23312851,no_match,0.0,,,,,,,,"Demircioğlu, Hüseyin. Yeni Rehber. İstanbul: Erkam Matbaası, 2003."
9522,1318855,23312854,no_match,0.0,,,,,,,,"Efe, Ahmet. Kur’an Alfabesi. Ankara: Kandil Yayınları, 1985."
9551,1305336,22583280,no_match,0.0,,,,,,,,"Bozkurt, Nahide. Oluşum Sürecinde Abbasî İhtilâli. Ankara: Ankara Okulu Yayınları, 3. Basım, 2020."
9561,1375615,25634733,no_match,0.0,,,,,,,,"Kuşeyrî, er-Risâle. haz. Süleyman Uludağ. İstanbul: Dergâh Yayınları, 1978."
9563,1375615,25634752,no_match,0.0,,,,,,,,"Süsleyici, Fatih. Fatih Dönemi Tarikat-Devlet İlişkileri. Ankara: İlâhiyât Yayınları, 2024."
9617,1160418,16078914,strong,0.964,openlibrary,Sıvas ve çevresinde hayatın çeşitli safhalarıyla ilgili bâtıl inançların ve büyüsel işlemlerin etnolojik tetkiki,Sedat Veyis Örnek,1966,,,https://openlibrary.org/works/OL6414666W,"Örnek, S. V. (1966). Sivas ve Çevresinde Hayatın Çeşitli Safhalarıyla İlgili Batıl İnançların ve Büyüsel İşlemlerin Etnolojik Tetkiki, Ankara: Ankara Üniversitesi Dil ve Tarih-Coğrafya Fakültesi Yayınları."
9627,1322172,24264447,no_match,0.0,,,,,,,,"KASABA, R. (1993). Osmanlı İmparatorluğu ve Dünya Ekonomisi, (Çev. Kudret Emiroğlu), İstanbul: Belge Yayınları."
9631,1315137,23090627,no_match,0.0,,,,,,,,"Gürbüz, S. (2019). AMOS ile yapısal eşitlik modellemesi. Seçkin Yayıncılık."
9640,1262095,21662758,no_match,0.0,,,,,,,,"RISO, D. R. & HUDSON, R. (2020). Enneagram Bilgeliği, Çeviren: Sedat Yüksel, Lena psikolojik yayınları, Uluslararası seri no: 978-605-7004-40-6."
9641,1185477,17532140,no_match,0.0,,,,,,,,"Adelson, Roger, London and the Invention of the Middle East: Money, Power and War, 1902-1922, New Haven, Yale University Press, 1995."
9642,1185477,17532185,no_match,0.0,,,,,,,,"Shaw, Stanford - Shaw, Ezel Kural, Osmanlı İmparatorluğu ve Modern Türkiye, Reform, Devrim ve Cumhuriyet: Modern Türkiye’nin Doğuşu, 1809-1975, 2. bs., cilt 2, İstanbul, E Yayınları, 1994."
9651,1218036,18940655,no_match,0.0,,,,,,,,"Eco, U., (1985). Sinemanın Göstergebilime Katkısı Üzerine. Büker, S., Onaran, O., Sinema Kuramları, (263-280), Ankara: Dost Yayınevi."
9660,1167096,17651861,strong,0.933,crossref_book,Nitel Araştırma,İnan Budak Merve,2024,İstanbul Üniversitesi–Cerrahpaşa Yayınevi,9786057880413,https://doi.org/10.5152/6914,"Merriam, S. B. (2018). Nitel araştırma (S. Turan, Çev.). Ankara: Nobel Yayıncılık."
9669,1239008,21431110,no_match,0.0,,,,,,,,"ÜSTÜNER, Ahat (2003). Türkçede Pekiştirme. Elâzığ: Fırat Üniversitesi Basımevi."
9675,1246404,19926265,no_match,0.0,,,,,,,,"Sâbûnî, Nureddin. el-Bidâye fî usûli’d-dîn/Mâtürîdiyye Akaidi. çev. Bekir Topaloğlu. Ankara: DİB Yayınları, 1995."
9697,1300546,23499673,no_match,0.0,,,,,,,,"Wadley, S., Waite, T.D. 2005. “Fenton Process”, Advanced Oxidation Processes for Water and Wastewater, Ed., Simon Parsons, IWA Publishing, 111-136."
9711,1354100,24767331,strong,0.941,openlibrary,ARKAKAPAK YAZILARI,MUSTAFA KUTLU,2016,,,https://openlibrary.org/works/OL26282991W,"Kutlu, Mustafa. Arkakapak Yazıları. İstanbul: Dergâh Yayınları, 2020f."
9715,1268418,20843741,strong,1.0,openlibrary,The Secret History of Star Wars,Michael Kaminski,2008,,,https://openlibrary.org/works/OL21219563W,"Kaminski, M. (2008). The Secret History of Star Wars: The Art of Stroytelling and the Making of a Modern Epic (3rd b.). Legacy Books Press."
9725,1179983,16866879,no_match,0.0,,,,,,,,"Cantek, F. Ş. & Bora, A. (2015). ‘Akacak Mecra Bulmak: 5Harfliler.com ve Reçel-blog.com’, In Bora, A. ed. İradenin İyimserliği. Ayizi Kitap: Ankara, pp. 215-245."
9732,1169560,17392317,no_match,0.0,,,,,,,,"Ekinci E B, Ateş İstidası, Filiz Kitabevi, İstanbul, 2001."
9734,1358800,24970438,no_match,0.0,,,,,,,,"Néré, J. (1980) 1929 Krizi (çev. V. Toprak), Ankara: Ankara İktisadi ve Ticari İlimler Akademisi Yayınları."
9748,1317739,23247471,no_match,0.0,,,,,,,,"Seyyid, Mehmed. Usûl-i Fıkıh: Medhal. haz. Selçuk Camcı. İstanbul: Işık Akademi Yayınları, 2011."
9750,1215899,18980223,no_match,0.0,,,,,,,,"Atherly, A. G. (1999). Student Solutions Manual to Accompany the Science of Genetics. Saunders College Publishing."
9758,1322183,23476007,no_match,0.0,,,,,,,,"COOKE, G. A. (1903). Text-book of North-Semitic Inscriptions: Moabite, Hebrew, Phoenician, Aramaic, Nabataean, Palmyrene, Jewish, The Clarendon Press."
9762,1336329,24880257,no_match,0.0,,,,,,,,"12. Solomons TG, Fryhle CB, Snyder SA. Solomons' Or- ganic Chemistry, Binder Ready Version Study Guide & Student Solutions Manual, John Wiley & Sons, 2016."
9771,1185068,17112589,no_match,0.0,,,,,,,,"Râğıb, İsfahânî. el-Müfredât fî ğarîbi’l-Kur’ân. İstanbul: Kahraman Yayınları, 1986."
9772,1292222,22026946,no_match,0.0,,,,,,,,"Aristoteles (Aristo). Metafizik. çev. Ahmet Arslan. İstanbul: Sosyal Yayınları, 2012."
9773,1292222,22026953,no_match,0.0,,,,,,,,"_______. Dinden Felsefeye Batı Nazariyatının Kökenleri Üzerine. çev. Özgüç Orhan. Albaraka Yayınları, 2022."
9774,1292222,22026958,strong,1.0,openlibrary,God and philosophy,Étienne Gilson,1941,,,https://openlibrary.org/works/OL532203W,"Gilson, Etienne. God and Philosophy. New Haven London: Yale University Press, 2nd edition., 2002."
9830,1298977,22494214,no_match,0.0,,,,,,,,"Amerikan Psikiyatri Birliği-APA. (2014). Ruhsal bozuklukların tanısal ve sayımsal el kitabı (DSM-5) [Diagnostic and statistical manual of mental disorders (DSM-5)] (E. Köroğlu, Trans.). Hekimler Yayın Birliği."
9835,1298977,22494284,no_match,0.0,,,,,,,,"Zencirkıran, M. (2018). Sosyoloji [Sociology]. Dora Basım-Yayın."
9838,1375010,25615973,no_match,0.0,,,,,,,,"Bengi, D. (2022). 50’li yıllarda Türkiye: Sazlı cazlı sözlük. İstanbul: Yapı Kredi Yayınları."
9851,1341237,25092179,strong,1.0,openlibrary,The primary world of senses,Erwin W. Straus,1963,,,https://openlibrary.org/works/OL1409197W,"Straus, E. (1963). The primary world of the senses. New York: Free Press of Glencoe. Şen, B. (2012). Kentsel mekân ve göç ilişkisine ‘barınak’tan bakmak: Tarihsel süreçte erkek göçmenlerin barınma mekânları. Toplum ve Demokrasi, 6(13-14), 177-200."
9854,1324996,23595838,no_match,0.0,,,,,,,,"Rawlinson, J. G. (1995). Yaratıcı düşünme ve beyin fırtınası (1). (O. Değirmen, Çev.). Rota Yayınları. (1986)"
9855,1298015,22276951,strong,1.0,openlibrary,Simulakrlar ve Simulasyon,Jean Baudrillard,2014,,,https://openlibrary.org/works/OL26404378W,"Baudrillard, J. (2018). Simülakrlar ve Simülasyon. Çev. Oğuz Adanır, 12. Basım: Doğu Batı Yayınları."
9859,1192024,17479600,no_match,0.0,,,,,,,,"____, Divanü Lûgat-it Türk İndeksi, Alaeddin Kral Matbaası, İstanbul 1942."
9860,1192024,17479628,no_match,0.0,,,,,,,,"İleri, Celâl Nuri, Mukadderat-ı Tarihiye, Yeni Osmanlı Matbaa ve Kütüphanesi, İstanbul 1915."
9867,1309255,22725264,no_match,0.0,,,,,,,,"Türkmen, A. F. (1939). Mufassal Hatay Tarihi, Hatay Manda Tarihi Silahlı Mücadele Devresi. 4. Cilt. İstanbul: Tan Matbaası."
9878,1218559,18716472,strong,1.0,openlibrary,İslâm ansiklopedisi,"M. Th Houtsma, İstanbul Üniversitesi. Edebiyat Fakültesi, Turkey. Maarif Vekâleti",1940,,,https://openlibrary.org/works/OL18245799W,Komisyon. (Ed.). (2009). İslam Ansiklopedisi. (37. cilt). TDV Yayınevi.
9885,1288545,22538814,no_match,0.0,,,,,,,,"Ebu’l-Fazl Ca’fer b. Ali ed-Dımeşkî. (2021). Ticarete Giriş: Tacirler ve Ticari Mallar, (M. A. Koca, Çev.). Albaraka Yayınları."
9890,1311846,22850744,strong,0.958,openlibrary,Ittihatciliktan Kemalizme,Feroz Ahmad,2017,,,https://openlibrary.org/works/OL26365802W,"Ahmad, F. (2014). İttihatçılıktan kemalizme. Kaynak Yayınları."
9891,1311846,22850807,no_match,0.0,,,,,,,,"Mardin, Ş. (2020). Türk modernleşmesi. İletişim Yayınları."
9895,1260730,20569432,no_match,0.0,,,,,,,,"BUFORD, B. et al. (1985). A Dangerous Knowing: Four Black Women Poets. Sheba Feminist Pub."
9896,1260730,20569445,no_match,0.0,,,,,,,,"KAY, J. (1998). “Hottentot Venus”. Off Colour. Newcastle: Bloodaxe Books."
9904,1290082,21943337,no_match,0.0,,,,,,,,"Sertel, S. (2019). Sabiha Sertel’in önsözü. Kadın ve sosyalizm içinde (s.11-12). Yordam Kitap."
9925,1291684,22006960,no_match,0.0,,,,,,,,"İbn ʿAbdi Rabbih, Ebû ʿAmr Aḥmed b. Muḥammed b. ʿAbdi Rabbih. el-ʿIḳdu'l-Ferîd. 8 Cilt. Beyrut: Dâru'l-Kutubi'l- ʿİlmiyye, 1404/1983."
9926,1291684,22006972,no_match,0.0,,,,,,,,"el-Maḳrîzî, Ebu'l-ʿAbbâs Aḥmed b. ʿAlî el-Ḥuseynî. el-Muḳaffâ'l-Kebîr. nşr. Muḥammed el-Yaʿlâvî. 7 Cilt. Beyrut: Dâru'l-Garbî'l-İslâmî, 1427/2006."
9942,1190483,17345972,no_match,0.0,,,,,,,,"Foucault, M. (2013). Hapishanenin doğuşu: Gözetim altında tutmak ve cezalandırmak. (Mehmet Ali Kılıçbay Çev.), İmge Kitabevi."
9948,1327668,23702397,no_match,0.0,,,,,,,,"İbnü’l Cevzî, Cemaleddin Ebu’l-Ferec Abdurrahman b. Ali. Tenbîhü’n-nâimi’l-ğamri ala mevâsimi’l-Umr. thk. Muhammed b. Nasır el-Acmî. Beyrut: Daru’l-Beşâiri’l-İslâmiyye, 1425/2004."
9955,1255315,20311589,no_match,0.0,,,,,,,,"Grossman, G. (1973), “Russia and Soviet Union”, in: Fontana Economic History of Europe: The Emergence of Industrial Societies, London and Glasgow: Collins and Fontana Books."
9956,1255315,20311612,no_match,0.0,,,,,,,,"Tezel, Y.S. ( 2002), Cumhuriyet Dönemi İktisadi Tarihi (1923-1950), İstanbul: Tarih Vakfı Yurt Yayınları."
9969,1199956,17891568,possible,0.615,crossref_book,Structural equation modeling,Kline Rex B.,2025,Elsevier,9780443157851,https://doi.org/10.1016/b978-0-443-26629-4.00103-9,"Kline, R. B. (2015). Principles and practices of structural equation modeling (4th ed.). The Guilford Press."
9976,1381545,25807283,no_match,0.0,,,,,,,,"Çağman, Ergin (2010). III. Selim’e Sunulan Islahat Lâyihaları. İstanbul: Kitabevi Yay."
